Nomestado,Valor,Volumen,Precio,Asacrificado,Anio,Cveestado,Nomespecie,Nomproducto,Cveespecie,Cveproducto
Veracruz,11307.946,362.783,31.17,0.0,2017.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,107521.933,1519.222,70.77,6430.0,2017.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,96031.25,2853.85,33.65,0.0,2017.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,45013.91,5626.739,8.0,0.0,2017.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,475.715,9.803,48.53,2103.0,2017.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,468.392,12.652,37.02,0.0,2017.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,1612.7,25.725,62.69,1424.0,2017.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,1979.82,51.264,38.62,0.0,2017.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,30330.411,537.332,56.45,7151.0,2017.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,21570.862,676.972,31.86,0.0,2017.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,375.341,6.177,60.76,0.0,2017.0,30.0,Abeja,Cera,1.0,2.0
Veracruz,7142.023,199.678,35.77,0.0,2017.0,30.0,Abeja,Miel,1.0,7.0
Veracruz,356014.993,11532.306,30.87,6168258.0,2017.0,30.0,Ave,Carne,3.0,1.0
Veracruz,326921.248,14186.993,23.04,0.0,2017.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,2761.77,95.365,28.96,0.0,2017.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,108421.106,1595.495,67.95,6637.0,2017.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,100030.08,2895.37,34.55,0.0,2017.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,57871.0,9220.265,6.28,0.0,2017.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,1317.251,17.25,76.36,4088.0,2017.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,1239.213,23.71,52.27,0.0,2017.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,2045.15,32.691,62.56,1811.0,2017.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,2516.38,63.385,39.7,0.0,2017.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,40576.476,677.817,59.86,7675.0,2017.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,29630.732,901.13,32.88,0.0,2017.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,105.12,1.314,80.0,0.0,2017.0,30.0,Abeja,Cera,1.0,2.0
Veracruz,2127.396,38.412,55.38,0.0,2017.0,30.0,Abeja,Miel,1.0,7.0
Veracruz,233.78,6.886,33.95,3630.0,2017.0,30.0,Ave,Carne,3.0,1.0
Veracruz,231.704,8.535,27.15,0.0,2017.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,1472.811,99.246,14.84,0.0,2017.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,237843.913,3984.42,59.69,17340.0,2017.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,234553.103,7478.824,31.36,0.0,2017.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,71988.97,13755.805,5.23,0.0,2017.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,251.096,5.572,45.06,989.0,2017.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,234.724,7.265,32.31,0.0,2017.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,642.73,13.716,46.86,436.0,2017.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,728.69,27.602,26.4,0.0,2017.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,12754.006,252.318,50.55,2658.0,2017.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,8378.715,324.032,25.86,0.0,2017.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,26.56,0.332,80.0,0.0,2017.0,30.0,Abeja,Cera,1.0,2.0
Veracruz,182.053,3.274,55.61,0.0,2017.0,30.0,Abeja,Miel,1.0,7.0
Veracruz,173.735,5.823,29.84,2917.0,2017.0,30.0,Ave,Carne,3.0,1.0
Veracruz,171.726,7.114,24.14,0.0,2017.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,1459.93,98.378,14.84,0.0,2017.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,35568.81,607.537,58.55,2659.0,2017.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,34869.824,1145.714,30.44,0.0,2017.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,12330.69,2404.04,5.13,0.0,2017.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,195.019,4.585,42.53,801.0,2017.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,184.26,5.934,31.05,0.0,2017.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,463.64,9.029,51.35,280.0,2017.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,512.89,17.747,28.9,0.0,2017.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,8884.298,171.272,51.87,1802.0,2017.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,5639.638,220.862,25.53,0.0,2017.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,35.773,0.707,50.6,0.0,2017.0,30.0,Abeja,Cera,1.0,2.0
Veracruz,956.791,23.893,40.04,0.0,2017.0,30.0,Abeja,Miel,1.0,7.0
Veracruz,160.741,7.387,21.76,0.0,2017.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,83092.94,1288.342,64.5,5997.0,2017.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,76478.242,2373.55,32.22,0.0,2017.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,8373.86,1553.465,5.39,0.0,2017.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,76.827,0.978,78.56,237.0,2017.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,72.702,1.398,52.0,0.0,2017.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,403.45,6.573,61.38,358.0,2017.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,527.84,14.32,36.86,0.0,2017.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,1665.26,28.782,57.86,382.0,2017.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,1035.842,36.845,28.11,0.0,2017.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,34.96,0.437,80.0,0.0,2017.0,30.0,Abeja,Cera,1.0,2.0
Veracruz,94.213,1.699,55.45,0.0,2017.0,30.0,Abeja,Miel,1.0,7.0
Veracruz,239.874,7.872,30.47,4066.0,2017.0,30.0,Ave,Carne,3.0,1.0
Veracruz,231.527,9.829,23.56,0.0,2017.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,670.138,45.188,14.83,0.0,2017.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,90141.942,1560.228,57.77,6658.0,2017.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,90028.683,2901.152,31.03,0.0,2017.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,28466.88,5547.935,5.13,0.0,2017.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,309.828,7.348,42.16,1292.0,2017.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,287.578,9.516,30.22,0.0,2017.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,905.42,17.312,52.3,571.0,2017.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,1035.01,34.08,30.37,0.0,2017.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,8639.569,164.043,52.67,1721.0,2017.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,5456.98,213.132,25.6,0.0,2017.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,575.349,10.689,53.83,50.0,2017.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,573.096,20.962,27.34,0.0,2017.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,210.535,3.239,65.0,0.0,2017.0,30.0,Abeja,Cera,1.0,2.0
Veracruz,725.58,22.614,32.09,0.0,2017.0,30.0,Abeja,Miel,1.0,7.0
Veracruz,254.606,5.673,44.88,3227.0,2017.0,30.0,Ave,Carne,3.0,1.0
Veracruz,240.554,7.479,32.16,0.0,2017.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,191.52,9.094,21.06,0.0,2017.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,220544.241,3133.003,70.39,11605.0,2017.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,208594.07,5987.005,34.84,0.0,2017.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,60915.75,11113.801,5.48,0.0,2017.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,471.232,5.804,81.19,640.0,2017.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,421.938,7.426,56.82,0.0,2017.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,2290.48,20.954,109.31,963.0,2017.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,1830.44,41.469,44.14,0.0,2017.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,6502.695,141.259,46.03,1742.0,2017.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,6022.766,182.94,32.92,0.0,2017.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,70.756,1.519,46.58,821.0,2017.0,30.0,Ave,Carne,3.0,1.0
Veracruz,66.563,1.889,35.24,0.0,2017.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,49.021,2.024,24.22,0.0,2017.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,42978.857,652.902,65.83,3354.0,2017.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,41465.08,1318.0,31.46,0.0,2017.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,7104.06,1392.016,5.1,0.0,2017.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,95.578,1.234,77.45,286.0,2017.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,91.644,1.716,53.41,0.0,2017.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,153.91,2.457,62.64,119.0,2017.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,199.82,4.998,39.98,0.0,2017.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,1349.082,28.209,47.82,373.0,2017.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,967.455,36.287,26.66,0.0,2017.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,106.24,1.328,80.0,0.0,2017.0,30.0,Abeja,Cera,1.0,2.0
Veracruz,3023.79,60.011,50.39,0.0,2017.0,30.0,Abeja,Miel,1.0,7.0
Veracruz,998.354,34.367,29.05,18522.0,2017.0,30.0,Ave,Carne,3.0,1.0
Veracruz,946.589,42.74,22.15,0.0,2017.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,1494.729,100.723,14.84,0.0,2017.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,221467.5,4009.537,55.24,17394.0,2017.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,220223.592,7506.405,29.34,0.0,2017.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,72363.11,13892.75,5.21,0.0,2017.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,291.45,7.913,36.83,1397.0,2017.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,270.195,10.195,26.5,0.0,2017.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,730.35,13.885,52.6,450.0,2017.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,832.39,27.508,30.26,0.0,2017.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,50612.273,961.749,52.63,10792.0,2017.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,30792.301,1217.625,25.29,0.0,2017.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,1140.86,16.298,70.0,0.0,2017.0,30.0,Abeja,Cera,1.0,2.0
Veracruz,3602.564,109.145,33.01,0.0,2017.0,30.0,Abeja,Miel,1.0,7.0
Veracruz,73009.348,2344.595,31.14,1288077.0,2017.0,30.0,Ave,Carne,3.0,1.0
Veracruz,65934.083,2873.486,22.95,0.0,2017.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,1423.025,66.095,21.53,0.0,2017.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,378908.45,5532.387,68.49,21022.0,2017.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,353540.979,10244.419,34.51,0.0,2017.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,99103.59,17920.384,5.53,0.0,2017.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,293.593,3.545,82.82,457.0,2017.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,265.24,4.548,58.32,0.0,2017.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,4923.47,42.2,116.67,1988.0,2017.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,3994.35,85.404,46.77,0.0,2017.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,20258.666,432.7,46.82,5318.0,2017.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,18029.032,549.368,32.82,0.0,2017.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,137.06,1.958,70.0,0.0,2017.0,30.0,Abeja,Cera,1.0,2.0
Veracruz,2223.295,53.059,41.9,0.0,2017.0,30.0,Abeja,Miel,1.0,7.0
Veracruz,9716.372,396.291,24.52,176058.0,2017.0,30.0,Ave,Carne,3.0,1.0
Veracruz,7990.716,503.264,15.88,0.0,2017.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,2396.812,108.946,22.0,0.0,2017.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,224490.582,4573.195,49.09,20410.0,2017.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,223062.34,8636.275,25.83,0.0,2017.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,40342.34,7977.901,5.06,0.0,2017.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,148.99,2.085,71.46,120.0,2017.0,30.0,Caprino,Carne,6.0,1.0
Veracruz,153.69,4.2,36.59,0.0,2017.0,30.0,Caprino,Ganado en pie,6.0,3.0
Veracruz,470.371,7.711,61.0,1492.0,2017.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,422.94,10.444,40.5,0.0,2017.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,603.25,9.521,63.36,467.0,2017.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,620.55,18.68,33.22,0.0,2017.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,21227.679,519.054,40.9,7892.0,2017.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,16957.89,693.365,24.46,0.0,2017.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,16.578,0.234,70.85,0.0,2017.0,30.0,Abeja,Cera,1.0,2.0
Veracruz,269.326,6.362,42.33,0.0,2017.0,30.0,Abeja,Miel,1.0,7.0
Veracruz,135.014,6.187,21.82,3431.0,2017.0,30.0,Ave,Carne,3.0,1.0
Veracruz,127.461,8.274,15.41,0.0,2017.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,331.364,15.062,22.0,0.0,2017.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,6613.256,130.098,50.83,659.0,2017.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,6558.748,266.96,24.57,0.0,2017.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,763.09,152.615,5.0,0.0,2017.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,63.07,0.878,71.83,48.0,2017.0,30.0,Caprino,Carne,6.0,1.0
Veracruz,64.73,1.76,36.78,0.0,2017.0,30.0,Caprino,Ganado en pie,6.0,3.0
Veracruz,65.819,1.079,61.0,213.0,2017.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,59.512,1.491,39.91,0.0,2017.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,225.62,3.511,64.26,173.0,2017.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,231.38,6.965,33.22,0.0,2017.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,3666.145,89.689,40.88,1332.0,2017.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,2922.861,117.87,24.8,0.0,2017.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,93.24,1.332,70.0,0.0,2017.0,30.0,Abeja,Cera,1.0,2.0
Veracruz,1525.135,39.81,38.31,0.0,2017.0,30.0,Abeja,Miel,1.0,7.0
Veracruz,2170.469,96.293,22.54,43304.0,2017.0,30.0,Ave,Carne,3.0,1.0
Veracruz,2087.514,124.65,16.75,0.0,2017.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,796.51,36.205,22.0,0.0,2017.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,37007.776,803.758,46.04,3764.0,2017.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,36481.319,1531.785,23.82,0.0,2017.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,10589.23,2117.834,5.0,0.0,2017.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,148.1,2.081,71.17,123.0,2017.0,30.0,Caprino,Carne,6.0,1.0
Veracruz,150.68,4.129,36.49,0.0,2017.0,30.0,Caprino,Ganado en pie,6.0,3.0
Veracruz,375.638,6.158,61.0,1206.0,2017.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,343.119,8.504,40.35,0.0,2017.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,341.1,5.652,60.35,268.0,2017.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,354.94,10.72,33.11,0.0,2017.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,12458.317,304.563,40.91,4556.0,2017.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,9579.772,397.46,24.1,0.0,2017.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,227.85,3.255,70.0,0.0,2017.0,30.0,Abeja,Cera,1.0,2.0
Veracruz,1006.633,25.912,38.85,0.0,2017.0,30.0,Abeja,Miel,1.0,7.0
Veracruz,200939.173,8026.734,25.03,3229660.0,2017.0,30.0,Ave,Carne,3.0,1.0
Veracruz,182370.103,9881.5,18.46,0.0,2017.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,2180.552,99.116,22.0,0.0,2017.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,246460.463,4989.508,49.4,22053.0,2017.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,243034.32,9378.7,25.91,0.0,2017.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,42336.95,8467.378,5.0,0.0,2017.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,412.87,5.829,70.83,324.0,2017.0,30.0,Caprino,Carne,6.0,1.0
Veracruz,411.7,11.34,36.31,0.0,2017.0,30.0,Caprino,Ganado en pie,6.0,3.0
Veracruz,356.24,5.84,61.0,1167.0,2017.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,329.683,8.169,40.36,0.0,2017.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,2223.25,34.32,64.78,1674.0,2017.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,2215.04,66.96,33.08,0.0,2017.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,83667.438,2043.93,40.93,25275.0,2017.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,65015.079,2592.657,25.08,0.0,2017.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,21.49,0.307,70.0,0.0,2017.0,30.0,Abeja,Cera,1.0,2.0
Veracruz,353.144,8.779,40.23,0.0,2017.0,30.0,Abeja,Miel,1.0,7.0
Veracruz,5239.946,213.439,24.55,93338.0,2017.0,30.0,Ave,Carne,3.0,1.0
Veracruz,4490.182,267.497,16.79,0.0,2017.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,1445.07,65.685,22.0,0.0,2017.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,202995.381,4212.723,48.19,20240.0,2017.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,200677.327,8122.763,24.71,0.0,2017.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,41240.9,8170.088,5.05,0.0,2017.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,195.94,2.745,71.38,157.0,2017.0,30.0,Caprino,Carne,6.0,1.0
Veracruz,200.93,5.495,36.57,0.0,2017.0,30.0,Caprino,Ganado en pie,6.0,3.0
Veracruz,761.737,12.506,60.91,2417.0,2017.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,677.695,16.919,40.06,0.0,2017.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,914.88,14.538,62.93,704.0,2017.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,932.1,28.16,33.1,0.0,2017.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,9337.922,228.184,40.92,3492.0,2017.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,7533.452,305.745,24.64,0.0,2017.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,35.28,0.504,70.0,0.0,2017.0,30.0,Abeja,Cera,1.0,2.0
Veracruz,600.71,14.16,42.42,0.0,2017.0,30.0,Abeja,Miel,1.0,7.0
Veracruz,4852.18,196.579,24.68,86454.0,2017.0,30.0,Ave,Carne,3.0,1.0
Veracruz,4123.045,244.685,16.85,0.0,2017.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,1024.716,46.578,22.0,0.0,2017.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,32078.63,677.33,47.36,3233.0,2017.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,31386.98,1315.74,23.86,0.0,2017.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,12001.78,2400.346,5.0,0.0,2017.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,141.66,1.976,71.69,113.0,2017.0,30.0,Caprino,Carne,6.0,1.0
Veracruz,146.76,3.997,36.72,0.0,2017.0,30.0,Caprino,Ganado en pie,6.0,3.0
Veracruz,388.814,6.374,61.0,1258.0,2017.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,355.318,8.806,40.35,0.0,2017.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,659.32,10.117,65.17,496.0,2017.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,668.73,19.82,33.74,0.0,2017.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,11731.344,287.094,40.86,4307.0,2017.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,9328.324,379.415,24.59,0.0,2017.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,22.61,0.323,70.0,0.0,2017.0,30.0,Abeja,Cera,1.0,2.0
Veracruz,451.827,10.619,42.55,0.0,2017.0,30.0,Abeja,Miel,1.0,7.0
Veracruz,6469.534,261.759,24.72,120554.0,2017.0,30.0,Ave,Carne,3.0,1.0
Veracruz,5211.424,327.738,15.9,0.0,2017.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,1209.714,54.987,22.0,0.0,2017.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,142636.302,3090.399,46.15,14294.0,2017.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,141276.211,5798.06,24.37,0.0,2017.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,30150.77,6030.141,5.0,0.0,2017.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,220.39,3.072,71.74,171.0,2017.0,30.0,Caprino,Carne,6.0,1.0
Veracruz,219.84,5.985,36.73,0.0,2017.0,30.0,Caprino,Ganado en pie,6.0,3.0
Veracruz,439.322,7.202,61.0,1392.0,2017.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,393.145,9.744,40.35,0.0,2017.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,689.66,11.12,62.02,534.0,2017.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,725.79,21.776,33.33,0.0,2017.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,32082.177,784.033,40.92,11039.0,2017.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,25208.266,1025.359,24.58,0.0,2017.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,44.17,0.631,70.0,0.0,2017.0,30.0,Abeja,Cera,1.0,2.0
Veracruz,837.465,21.93,38.19,0.0,2017.0,30.0,Abeja,Miel,1.0,7.0
Veracruz,6659.449,292.967,22.73,126544.0,2017.0,30.0,Ave,Carne,3.0,1.0
Veracruz,5779.6,363.098,15.92,0.0,2017.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,1270.456,57.748,22.0,0.0,2017.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,113719.272,2438.499,46.63,11580.0,2017.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,112727.974,4709.88,23.93,0.0,2017.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,27310.86,5462.162,5.0,0.0,2017.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,157.35,2.194,71.72,124.0,2017.0,30.0,Caprino,Carne,6.0,1.0
Veracruz,159.4,4.34,36.73,0.0,2017.0,30.0,Caprino,Ganado en pie,6.0,3.0
Veracruz,340.685,5.585,61.0,1097.0,2017.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,309.198,7.661,40.36,0.0,2017.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,1728.58,27.149,63.67,1319.0,2017.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,1750.58,52.76,33.18,0.0,2017.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,36956.088,903.244,40.91,11867.0,2017.0,30.0,Porcino,Carne,14.0,1.0
Veracruz,28415.853,1151.14,24.68,0.0,2017.0,30.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,415.5,5.54,75.0,0.0,2017.0,30.0,Abeja,Cera,1.0,2.0
Veracruz,11660.255,303.793,38.38,0.0,2017.0,30.0,Abeja,Miel,1.0,7.0
Veracruz,8895.087,362.925,24.51,158298.0,2017.0,30.0,Ave,Carne,3.0,1.0
Veracruz,7199.958,453.991,15.86,0.0,2017.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,7617.258,346.239,22.0,0.0,2017.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,83033.372,1811.934,45.83,8515.0,2017.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,82236.795,3468.58,23.71,0.0,2017.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,18406.55,3681.299,5.0,0.0,2017.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,220.1,3.08,71.46,172.0,2017.0,30.0,Caprino,Carne,6.0,1.0
Veracruz,220.37,6.02,36.61,0.0,2017.0,30.0,Caprino,Ganado en pie,6.0,3.0
Veracruz,441.03,7.23,61.0,1418.0,2017.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,400.288,9.935,40.29,0.0,2017.0,30.0,Guajolote,Ganado en pie,10.0,8.0
