Anio,Cveestado,Nomestado,Cveddr,Nomddr,Cvempio,Nommunicipio,Cveespecie,Nomespecie,Cveproducto,Nomproducto,Volumen,Peso,Precio,Valor,Asacrificado
2019,14,Jalisco,66,Lagos de Moreno,116,Villa Hidalgo,1,Abeja,7,Miel,17.850,0.000,41.84,746.834,0
2019,14,Jalisco,66,Lagos de Moreno,116,Villa Hidalgo,3,Ave,1,Carne,53.455,2.052,30.80,1646.626,26045
2019,14,Jalisco,66,Lagos de Moreno,116,Villa Hidalgo,3,Ave,4,Huevo-plato,138.053,0.000,18.64,2573.853,0
2019,14,Jalisco,66,Lagos de Moreno,116,Villa Hidalgo,3,Ave,8,Ganado en pie,70.409,2.703,21.38,1505.630,0
2019,14,Jalisco,66,Lagos de Moreno,116,Villa Hidalgo,4,Bovino,1,Carne,2152.135,257.494,76.13,163842.181,8358
2019,14,Jalisco,66,Lagos de Moreno,116,Villa Hidalgo,4,Bovino,3,Ganado en pie,3994.259,477.897,37.53,149894.210,0
2019,14,Jalisco,66,Lagos de Moreno,116,Villa Hidalgo,4,Bovino,6,Leche,12187.914,0.000,5.76,70183.153,0
2019,14,Jalisco,66,Lagos de Moreno,116,Villa Hidalgo,6,Caprino,1,Carne,45.082,21.478,74.17,3343.732,2099
2019,14,Jalisco,66,Lagos de Moreno,116,Villa Hidalgo,6,Caprino,3,Ganado en pie,87.231,41.558,36.75,3205.739,0
2019,14,Jalisco,66,Lagos de Moreno,116,Villa Hidalgo,6,Caprino,6,Leche,64.586,0.000,5.36,345.997,0
2019,14,Jalisco,66,Lagos de Moreno,116,Villa Hidalgo,12,Ovino,1,Carne,11.004,21.243,81.68,898.803,518
2019,14,Jalisco,66,Lagos de Moreno,116,Villa Hidalgo,12,Ovino,3,Ganado en pie,21.738,41.965,38.98,847.442,0
2019,14,Jalisco,66,Lagos de Moreno,116,Villa Hidalgo,14,Porcino,1,Carne,605.831,81.759,53.64,32497.672,7410
2019,14,Jalisco,66,Lagos de Moreno,116,Villa Hidalgo,14,Porcino,3,Ganado en pie,805.864,108.754,27.51,22172.438,0
2019,14,Jalisco,66,Lagos de Moreno,117,Cañadas de Obregón,1,Abeja,2,Cera,0.063,0.000,75.51,4.757,0
2019,14,Jalisco,66,Lagos de Moreno,117,Cañadas de Obregón,1,Abeja,7,Miel,2.110,0.000,34.47,72.734,0
2019,14,Jalisco,66,Lagos de Moreno,117,Cañadas de Obregón,3,Ave,1,Carne,57.139,1.595,25.47,1455.334,35831
2019,14,Jalisco,66,Lagos de Moreno,117,Cañadas de Obregón,3,Ave,4,Huevo-plato,327.527,0.000,18.74,6137.331,0
2019,14,Jalisco,66,Lagos de Moreno,117,Cañadas de Obregón,3,Ave,8,Ganado en pie,77.981,2.176,16.96,1322.180,0
2019,14,Jalisco,66,Lagos de Moreno,117,Cañadas de Obregón,4,Bovino,1,Carne,818.066,253.743,70.42,57608.430,3224
2019,14,Jalisco,66,Lagos de Moreno,117,Cañadas de Obregón,4,Bovino,3,Ganado en pie,1545.174,479.272,33.62,51944.316,0
2019,14,Jalisco,66,Lagos de Moreno,117,Cañadas de Obregón,4,Bovino,6,Leche,5503.246,0.000,5.68,31248.632,0
2019,14,Jalisco,66,Lagos de Moreno,117,Cañadas de Obregón,6,Caprino,1,Carne,2.930,21.232,80.32,235.338,138
2019,14,Jalisco,66,Lagos de Moreno,117,Cañadas de Obregón,6,Caprino,3,Ganado en pie,5.648,40.928,38.60,218.013,0
2019,14,Jalisco,66,Lagos de Moreno,117,Cañadas de Obregón,6,Caprino,6,Leche,5.747,0.000,5.69,32.715,0
2019,14,Jalisco,66,Lagos de Moreno,117,Cañadas de Obregón,12,Ovino,1,Carne,11.548,20.996,73.31,846.625,550
2019,14,Jalisco,66,Lagos de Moreno,117,Cañadas de Obregón,12,Ovino,3,Ganado en pie,22.550,41.000,36.13,814.667,0
2019,14,Jalisco,66,Lagos de Moreno,117,Cañadas de Obregón,14,Porcino,1,Carne,676.977,84.117,52.08,35255.145,8048
2019,14,Jalisco,66,Lagos de Moreno,117,Cañadas de Obregón,14,Porcino,3,Ganado en pie,909.052,112.954,26.21,23823.360,0
2019,14,Jalisco,66,Lagos de Moreno,118,Yahualica de González Gallo,1,Abeja,2,Cera,0.687,0.000,66.78,45.880,0
2019,14,Jalisco,66,Lagos de Moreno,118,Yahualica de González Gallo,1,Abeja,7,Miel,19.538,0.000,32.14,627.923,0
2019,14,Jalisco,66,Lagos de Moreno,118,Yahualica de González Gallo,3,Ave,1,Carne,343.559,1.859,28.66,9845.662,184797
2019,14,Jalisco,66,Lagos de Moreno,118,Yahualica de González Gallo,3,Ave,4,Huevo-plato,8608.471,0.000,19.82,170640.016,0
2019,14,Jalisco,66,Lagos de Moreno,118,Yahualica de González Gallo,3,Ave,8,Ganado en pie,457.643,2.476,19.75,9038.440,0
2019,14,Jalisco,66,Lagos de Moreno,118,Yahualica de González Gallo,4,Bovino,1,Carne,1507.776,258.979,77.03,116145.926,5822
2019,14,Jalisco,66,Lagos de Moreno,118,Yahualica de González Gallo,4,Bovino,3,Ganado en pie,2787.150,478.727,38.68,107803.716,0
2019,14,Jalisco,66,Lagos de Moreno,118,Yahualica de González Gallo,4,Bovino,6,Leche,6869.196,0.000,5.72,39258.659,0
2019,14,Jalisco,66,Lagos de Moreno,118,Yahualica de González Gallo,6,Caprino,1,Carne,60.362,20.601,71.75,4330.974,2930
2019,14,Jalisco,66,Lagos de Moreno,118,Yahualica de González Gallo,6,Caprino,3,Ganado en pie,119.947,40.938,34.82,4176.555,0
2019,14,Jalisco,66,Lagos de Moreno,118,Yahualica de González Gallo,6,Caprino,6,Leche,22.660,0.000,5.86,132.813,0
2019,14,Jalisco,66,Lagos de Moreno,118,Yahualica de González Gallo,12,Ovino,1,Carne,72.195,21.005,79.29,5724.138,3437
2019,14,Jalisco,66,Lagos de Moreno,118,Yahualica de González Gallo,12,Ovino,3,Ganado en pie,141.724,41.235,38.28,5425.835,0
2019,14,Jalisco,66,Lagos de Moreno,118,Yahualica de González Gallo,14,Porcino,1,Carne,2586.286,81.561,53.69,138860.238,31710
2019,14,Jalisco,66,Lagos de Moreno,118,Yahualica de González Gallo,14,Porcino,3,Ganado en pie,3332.491,105.093,28.58,95258.328,0
2019,14,Jalisco,67,Ameca,3,Ahualulco de Mercado,1,Abeja,2,Cera,2.300,0.000,85.00,195.500,0
2019,14,Jalisco,67,Ameca,3,Ahualulco de Mercado,1,Abeja,7,Miel,77.370,0.000,55.61,4302.200,0
2019,14,Jalisco,67,Ameca,3,Ahualulco de Mercado,3,Ave,1,Carne,615.937,2.075,35.18,21671.268,296898
2019,14,Jalisco,67,Ameca,3,Ahualulco de Mercado,3,Ave,4,Huevo-plato,15.795,0.000,18.93,299.013,0
2019,14,Jalisco,67,Ameca,3,Ahualulco de Mercado,3,Ave,8,Ganado en pie,791.316,2.665,25.10,19860.710,0
2019,14,Jalisco,67,Ameca,3,Ahualulco de Mercado,4,Bovino,1,Carne,386.090,247.811,77.74,30013.465,1558
2019,14,Jalisco,67,Ameca,3,Ahualulco de Mercado,4,Bovino,3,Ganado en pie,706.720,453.607,40.31,28487.082,0
2019,14,Jalisco,67,Ameca,3,Ahualulco de Mercado,4,Bovino,6,Leche,2177.103,0.000,6.60,14361.728,0
2019,14,Jalisco,67,Ameca,3,Ahualulco de Mercado,6,Caprino,1,Carne,5.225,20.900,67.64,353.419,250
2019,14,Jalisco,67,Ameca,3,Ahualulco de Mercado,6,Caprino,3,Ganado en pie,10.358,41.432,34.10,353.208,0
2019,14,Jalisco,67,Ameca,3,Ahualulco de Mercado,12,Ovino,1,Carne,13.646,21.904,81.75,1115.566,623
2019,14,Jalisco,67,Ameca,3,Ahualulco de Mercado,12,Ovino,3,Ganado en pie,26.091,41.880,40.28,1050.903,0
2019,14,Jalisco,67,Ameca,3,Ahualulco de Mercado,14,Porcino,1,Carne,125.195,80.305,53.49,6696.362,1559
2019,14,Jalisco,67,Ameca,3,Ahualulco de Mercado,14,Porcino,3,Ganado en pie,159.795,102.498,29.08,4646.274,0
2019,14,Jalisco,67,Ameca,5,Amatitán,1,Abeja,2,Cera,0.064,0.000,85.00,5.440,0
2019,14,Jalisco,67,Ameca,5,Amatitán,1,Abeja,7,Miel,2.990,0.000,60.63,181.270,0
2019,14,Jalisco,67,Ameca,5,Amatitán,3,Ave,1,Carne,93.578,1.976,36.10,3378.249,47369
2019,14,Jalisco,67,Ameca,5,Amatitán,3,Ave,4,Huevo-plato,3.516,0.000,19.70,69.251,0
2019,14,Jalisco,67,Ameca,5,Amatitán,3,Ave,8,Ganado en pie,121.418,2.563,25.25,3065.650,0
2019,14,Jalisco,67,Ameca,5,Amatitán,4,Bovino,1,Carne,659.682,250.069,79.20,52245.582,2638
2019,14,Jalisco,67,Ameca,5,Amatitán,4,Bovino,3,Ganado en pie,1222.584,463.451,40.23,49189.096,0
2019,14,Jalisco,67,Ameca,5,Amatitán,4,Bovino,6,Leche,2767.192,0.000,7.19,19889.665,0
2019,14,Jalisco,67,Ameca,5,Amatitán,6,Caprino,1,Carne,18.321,20.609,83.46,1529.071,889
2019,14,Jalisco,67,Ameca,5,Amatitán,6,Caprino,3,Ganado en pie,36.476,41.030,39.69,1447.732,0
2019,14,Jalisco,67,Ameca,5,Amatitán,6,Caprino,6,Leche,14.726,0.000,6.18,90.941,0
2019,14,Jalisco,67,Ameca,5,Amatitán,12,Ovino,1,Carne,13.045,21.562,80.52,1050.333,605
2019,14,Jalisco,67,Ameca,5,Amatitán,12,Ovino,3,Ganado en pie,24.946,41.233,39.51,985.622,0
2019,14,Jalisco,67,Ameca,5,Amatitán,14,Porcino,1,Carne,193.436,79.636,52.48,10150.628,2429
2019,14,Jalisco,67,Ameca,5,Amatitán,14,Porcino,3,Ganado en pie,245.841,101.211,28.64,7039.825,0
2019,14,Jalisco,67,Ameca,6,Ameca,1,Abeja,2,Cera,0.902,0.000,85.00,76.670,0
2019,14,Jalisco,67,Ameca,6,Ameca,1,Abeja,7,Miel,36.250,0.000,60.14,2180.220,0
2019,14,Jalisco,67,Ameca,6,Ameca,3,Ave,1,Carne,4444.076,2.060,38.52,171198.378,2157071
2019,14,Jalisco,67,Ameca,6,Ameca,3,Ave,4,Huevo-plato,13.982,0.000,19.29,269.727,0
2019,14,Jalisco,67,Ameca,6,Ameca,3,Ave,8,Ganado en pie,5662.083,2.625,26.36,149238.880,0
2019,14,Jalisco,67,Ameca,6,Ameca,4,Bovino,1,Carne,5696.305,273.480,86.77,494286.157,20829
2019,14,Jalisco,67,Ameca,6,Ameca,4,Bovino,3,Ganado en pie,10077.699,483.830,42.80,431344.551,0
2019,14,Jalisco,67,Ameca,6,Ameca,4,Bovino,6,Leche,5795.698,0.000,7.25,42022.279,0
2019,14,Jalisco,67,Ameca,6,Ameca,6,Caprino,1,Carne,66.736,20.241,74.74,4987.849,3297
2019,14,Jalisco,67,Ameca,6,Ameca,6,Caprino,3,Ganado en pie,129.830,39.378,37.34,4847.852,0
2019,14,Jalisco,67,Ameca,6,Ameca,6,Caprino,6,Leche,16.814,0.000,6.39,107.417,0
2019,14,Jalisco,67,Ameca,6,Ameca,12,Ovino,1,Carne,72.862,20.705,85.99,6265.478,3519
2019,14,Jalisco,67,Ameca,6,Ameca,12,Ovino,3,Ganado en pie,142.194,40.408,40.42,5748.138,0
2019,14,Jalisco,67,Ameca,6,Ameca,14,Porcino,1,Carne,1640.290,78.340,56.25,92259.419,20938
2019,14,Jalisco,67,Ameca,6,Ameca,14,Porcino,3,Ganado en pie,2101.235,100.355,29.41,61789.467,0
2019,14,Jalisco,67,Ameca,7,San Juanito de Escobedo,1,Abeja,2,Cera,0.575,0.000,85.00,48.875,0
2019,14,Jalisco,67,Ameca,7,San Juanito de Escobedo,1,Abeja,7,Miel,19.690,0.000,50.63,996.850,0
2019,14,Jalisco,67,Ameca,7,San Juanito de Escobedo,3,Ave,1,Carne,72.582,2.022,34.60,2511.533,35902
2019,14,Jalisco,67,Ameca,7,San Juanito de Escobedo,3,Ave,4,Huevo-plato,11.957,0.000,18.64,222.868,0
2019,14,Jalisco,67,Ameca,7,San Juanito de Escobedo,3,Ave,8,Ganado en pie,94.311,2.627,24.43,2304.100,0
2019,14,Jalisco,67,Ameca,7,San Juanito de Escobedo,4,Bovino,1,Carne,706.989,249.203,80.57,56962.627,2837
2019,14,Jalisco,67,Ameca,7,San Juanito de Escobedo,4,Bovino,3,Ganado en pie,1272.165,448.419,42.00,53436.466,0
2019,14,Jalisco,67,Ameca,7,San Juanito de Escobedo,4,Bovino,6,Leche,492.408,0.000,6.42,3159.299,0
2019,14,Jalisco,67,Ameca,7,San Juanito de Escobedo,6,Caprino,1,Carne,3.590,21.369,79.48,285.333,168
2019,14,Jalisco,67,Ameca,7,San Juanito de Escobedo,6,Caprino,3,Ganado en pie,7.029,41.839,39.46,277.364,0
2019,14,Jalisco,67,Ameca,7,San Juanito de Escobedo,12,Ovino,1,Carne,23.697,20.952,80.24,1901.515,1131
2019,14,Jalisco,67,Ameca,7,San Juanito de Escobedo,12,Ovino,3,Ganado en pie,46.836,41.411,37.81,1770.947,0
2019,14,Jalisco,67,Ameca,7,San Juanito de Escobedo,14,Porcino,1,Carne,78.443,81.797,53.25,4177.378,959
2019,14,Jalisco,67,Ameca,7,San Juanito de Escobedo,14,Porcino,3,Ganado en pie,100.468,104.763,28.89,2902.672,0
2019,14,Jalisco,67,Ameca,9,El Arenal,1,Abeja,2,Cera,0.876,0.000,85.00,74.460,0
2019,14,Jalisco,67,Ameca,9,El Arenal,1,Abeja,7,Miel,29.550,0.000,60.21,1779.150,0
2019,14,Jalisco,67,Ameca,9,El Arenal,3,Ave,1,Carne,1193.789,2.109,35.89,42840.875,566055
2019,14,Jalisco,67,Ameca,9,El Arenal,3,Ave,4,Huevo-plato,32.340,0.000,18.78,607.410,0
2019,14,Jalisco,67,Ameca,9,El Arenal,3,Ave,8,Ganado en pie,1534.607,2.711,25.51,39154.320,0
2019,14,Jalisco,67,Ameca,9,El Arenal,4,Bovino,1,Carne,563.898,253.437,75.23,42423.894,2225
2019,14,Jalisco,67,Ameca,9,El Arenal,4,Bovino,3,Ganado en pie,1025.508,460.902,39.18,40176.586,0
2019,14,Jalisco,67,Ameca,9,El Arenal,4,Bovino,6,Leche,1582.714,0.000,6.34,10041.373,0
2019,14,Jalisco,67,Ameca,9,El Arenal,6,Caprino,1,Carne,5.166,21.890,80.49,415.811,236
2019,14,Jalisco,67,Ameca,9,El Arenal,6,Caprino,3,Ganado en pie,9.792,41.492,41.03,401.766,0
2019,14,Jalisco,67,Ameca,9,El Arenal,12,Ovino,1,Carne,15.619,22.281,83.30,1301.046,701
2019,14,Jalisco,67,Ameca,9,El Arenal,12,Ovino,3,Ganado en pie,29.458,42.023,41.88,1233.768,0
2019,14,Jalisco,67,Ameca,9,El Arenal,14,Porcino,1,Carne,992.090,81.452,52.63,52216.129,12180
2019,14,Jalisco,67,Ameca,9,El Arenal,14,Porcino,3,Ganado en pie,1253.860,102.944,28.79,36096.226,0
2019,14,Jalisco,67,Ameca,12,Atenguillo,1,Abeja,2,Cera,0.023,0.000,90.00,2.070,0
2019,14,Jalisco,67,Ameca,12,Atenguillo,1,Abeja,7,Miel,1.322,0.000,60.61,80.122,0
2019,14,Jalisco,67,Ameca,12,Atenguillo,3,Ave,1,Carne,14.019,1.977,35.32,495.189,7091
2019,14,Jalisco,67,Ameca,12,Atenguillo,3,Ave,4,Huevo-plato,3.565,0.000,18.65,66.475,0
2019,14,Jalisco,67,Ameca,12,Atenguillo,3,Ave,8,Ganado en pie,18.210,2.568,24.78,451.180,0
2019,14,Jalisco,67,Ameca,12,Atenguillo,4,Bovino,1,Carne,2039.097,256.910,79.92,162955.114,7937
2019,14,Jalisco,67,Ameca,12,Atenguillo,4,Bovino,3,Ganado en pie,3754.072,472.984,40.45,151859.534,0
2019,14,Jalisco,67,Ameca,12,Atenguillo,4,Bovino,6,Leche,528.296,0.000,6.85,3620.825,0
2019,14,Jalisco,67,Ameca,12,Atenguillo,6,Caprino,1,Carne,9.011,20.526,72.78,655.821,439
2019,14,Jalisco,67,Ameca,12,Atenguillo,6,Caprino,3,Ganado en pie,17.930,40.843,35.01,627.729,0
2019,14,Jalisco,67,Ameca,12,Atenguillo,6,Caprino,6,Leche,5.816,0.000,6.18,35.958,0
2019,14,Jalisco,67,Ameca,12,Atenguillo,12,Ovino,1,Carne,11.816,20.766,84.11,993.819,569
2019,14,Jalisco,67,Ameca,12,Atenguillo,12,Ovino,3,Ganado en pie,23.402,41.128,40.03,936.690,0
2019,14,Jalisco,67,Ameca,12,Atenguillo,14,Porcino,1,Carne,113.615,80.578,52.53,5968.206,1410
2019,14,Jalisco,67,Ameca,12,Atenguillo,14,Porcino,3,Ganado en pie,144.304,102.343,28.54,4117.954,0
2019,14,Jalisco,67,Ameca,24,Cocula,1,Abeja,2,Cera,0.727,0.000,85.00,61.795,0
2019,14,Jalisco,67,Ameca,24,Cocula,1,Abeja,7,Miel,24.410,0.000,56.75,1385.150,0
2019,14,Jalisco,67,Ameca,24,Cocula,3,Ave,1,Carne,14914.061,2.079,37.06,552665.254,7172456
2019,14,Jalisco,67,Ameca,24,Cocula,3,Ave,4,Huevo-plato,160.065,0.000,19.17,3068.283,0
2019,14,Jalisco,67,Ameca,24,Cocula,3,Ave,8,Ganado en pie,19048.727,2.656,24.72,470830.060,0
2019,14,Jalisco,67,Ameca,24,Cocula,4,Bovino,1,Carne,3309.663,269.802,78.75,260640.355,12267
2019,14,Jalisco,67,Ameca,24,Cocula,4,Bovino,3,Ganado en pie,5939.986,484.225,40.73,241931.432,0
2019,14,Jalisco,67,Ameca,24,Cocula,4,Bovino,6,Leche,5086.563,0.000,6.58,33467.349,0
2019,14,Jalisco,67,Ameca,24,Cocula,6,Caprino,1,Carne,28.037,22.146,72.10,2021.468,1266
2019,14,Jalisco,67,Ameca,24,Cocula,6,Caprino,3,Ganado en pie,52.819,41.721,36.23,1913.632,0
2019,14,Jalisco,67,Ameca,24,Cocula,6,Caprino,6,Leche,6.925,0.000,6.23,43.154,0
2019,14,Jalisco,67,Ameca,24,Cocula,12,Ovino,1,Carne,85.346,22.342,82.24,7019.098,3820
2019,14,Jalisco,67,Ameca,24,Cocula,12,Ovino,3,Ganado en pie,160.905,42.122,41.47,6673.501,0
2019,14,Jalisco,67,Ameca,24,Cocula,14,Porcino,1,Carne,2037.154,78.649,54.01,110016.752,25902
2019,14,Jalisco,67,Ameca,24,Cocula,14,Porcino,3,Ganado en pie,2615.371,100.972,29.52,77196.883,0
2019,14,Jalisco,67,Ameca,36,Etzatlán,1,Abeja,2,Cera,0.652,0.000,75.00,48.900,0
2019,14,Jalisco,67,Ameca,36,Etzatlán,1,Abeja,7,Miel,22.160,0.000,58.78,1302.640,0
2019,14,Jalisco,67,Ameca,36,Etzatlán,3,Ave,1,Carne,608.531,2.065,35.00,21299.396,294679
2019,14,Jalisco,67,Ameca,36,Etzatlán,3,Ave,4,Huevo-plato,4.955,0.000,18.96,93.930,0
2019,14,Jalisco,67,Ameca,36,Etzatlán,3,Ave,8,Ganado en pie,782.956,2.657,25.08,19637.100,0
2019,14,Jalisco,67,Ameca,36,Etzatlán,4,Bovino,1,Carne,1612.009,243.874,78.06,125827.170,6610
2019,14,Jalisco,67,Ameca,36,Etzatlán,4,Bovino,3,Ganado en pie,2959.689,447.759,39.72,117552.910,0
2019,14,Jalisco,67,Ameca,36,Etzatlán,4,Bovino,6,Leche,2673.841,0.000,6.38,17057.415,0
2019,14,Jalisco,67,Ameca,36,Etzatlán,6,Caprino,1,Carne,4.462,20.948,68.93,307.566,213
2019,14,Jalisco,67,Ameca,36,Etzatlán,6,Caprino,3,Ganado en pie,8.755,41.103,34.23,299.684,0
2019,14,Jalisco,67,Ameca,36,Etzatlán,12,Ovino,1,Carne,19.127,21.588,86.69,1658.068,886
2019,14,Jalisco,67,Ameca,36,Etzatlán,12,Ovino,3,Ganado en pie,37.068,41.837,42.10,1560.658,0
2019,14,Jalisco,67,Ameca,36,Etzatlán,14,Porcino,1,Carne,1123.275,80.068,53.64,60250.245,14029
2019,14,Jalisco,67,Ameca,36,Etzatlán,14,Porcino,3,Ganado en pie,1426.919,101.712,29.13,41573.025,0
2019,14,Jalisco,67,Ameca,38,Guachinango,1,Abeja,2,Cera,0.216,0.000,80.00,17.280,0
2019,14,Jalisco,67,Ameca,38,Guachinango,1,Abeja,7,Miel,12.045,0.000,60.50,728.723,0
2019,14,Jalisco,67,Ameca,38,Guachinango,3,Ave,1,Carne,24.552,2.002,35.77,878.184,12265
2019,14,Jalisco,67,Ameca,38,Guachinango,3,Ave,4,Huevo-plato,2.117,0.000,18.79,39.770,0
2019,14,Jalisco,67,Ameca,38,Guachinango,3,Ave,8,Ganado en pie,31.843,2.596,25.27,804.640,0
2019,14,Jalisco,67,Ameca,38,Guachinango,4,Bovino,1,Carne,1406.293,238.193,79.03,111140.673,5904
2019,14,Jalisco,67,Ameca,38,Guachinango,4,Bovino,3,Ganado en pie,2598.873,440.189,40.33,104820.371,0
2019,14,Jalisco,67,Ameca,38,Guachinango,4,Bovino,6,Leche,1065.420,0.000,6.99,7449.273,0
2019,14,Jalisco,67,Ameca,38,Guachinango,6,Caprino,1,Carne,6.593,20.930,82.55,544.252,315
2019,14,Jalisco,67,Ameca,38,Guachinango,6,Caprino,3,Ganado en pie,12.878,40.883,39.11,503.659,0
2019,14,Jalisco,67,Ameca,38,Guachinango,6,Caprino,6,Leche,3.371,0.000,6.10,20.558,0
2019,14,Jalisco,67,Ameca,38,Guachinango,12,Ovino,1,Carne,9.032,20.297,83.43,753.566,445
2019,14,Jalisco,67,Ameca,38,Guachinango,12,Ovino,3,Ganado en pie,17.886,40.193,39.72,710.422,0
2019,14,Jalisco,67,Ameca,38,Guachinango,14,Porcino,1,Carne,75.383,79.855,52.45,3954.033,944
2019,14,Jalisco,67,Ameca,38,Guachinango,14,Porcino,3,Ganado en pie,96.555,102.283,28.58,2759.574,0
2019,14,Jalisco,67,Ameca,40,Hostotipaquillo,1,Abeja,2,Cera,0.084,0.000,80.00,6.720,0
2019,14,Jalisco,67,Ameca,40,Hostotipaquillo,1,Abeja,7,Miel,3.329,0.000,58.56,194.931,0
2019,14,Jalisco,67,Ameca,40,Hostotipaquillo,3,Ave,1,Carne,59.599,2.011,35.89,2138.908,29636
2019,14,Jalisco,67,Ameca,40,Hostotipaquillo,3,Ave,4,Huevo-plato,2.747,0.000,19.29,52.976,0
2019,14,Jalisco,67,Ameca,40,Hostotipaquillo,3,Ave,8,Ganado en pie,77.410,2.612,25.71,1990.010,0
2019,14,Jalisco,67,Ameca,40,Hostotipaquillo,4,Bovino,1,Carne,620.372,229.428,79.79,49500.943,2704
2019,14,Jalisco,67,Ameca,40,Hostotipaquillo,4,Bovino,3,Ganado en pie,1161.859,429.682,40.43,46972.865,0
2019,14,Jalisco,67,Ameca,40,Hostotipaquillo,4,Bovino,6,Leche,1305.154,0.000,6.91,9014.175,0
2019,14,Jalisco,67,Ameca,40,Hostotipaquillo,6,Caprino,1,Carne,30.294,20.524,84.71,2566.205,1476
2019,14,Jalisco,67,Ameca,40,Hostotipaquillo,6,Caprino,3,Ganado en pie,60.422,40.936,38.89,2349.812,0
2019,14,Jalisco,67,Ameca,40,Hostotipaquillo,6,Caprino,6,Leche,24.377,0.000,6.16,150.043,0
2019,14,Jalisco,67,Ameca,40,Hostotipaquillo,12,Ovino,1,Carne,29.060,21.289,82.27,2390.797,1365
2019,14,Jalisco,67,Ameca,40,Hostotipaquillo,12,Ovino,3,Ganado en pie,56.821,41.627,39.73,2257.497,0
2019,14,Jalisco,67,Ameca,40,Hostotipaquillo,14,Porcino,1,Carne,62.723,80.517,52.25,3276.983,779
2019,14,Jalisco,67,Ameca,40,Hostotipaquillo,14,Porcino,3,Ganado en pie,79.839,102.489,28.57,2281.267,0
2019,14,Jalisco,67,Ameca,55,Magdalena,1,Abeja,2,Cera,0.092,0.000,85.00,7.820,0
2019,14,Jalisco,67,Ameca,55,Magdalena,1,Abeja,7,Miel,3.688,0.000,60.00,221.280,0
2019,14,Jalisco,67,Ameca,55,Magdalena,3,Ave,1,Carne,66.281,2.014,35.80,2373.125,32916
2019,14,Jalisco,67,Ameca,55,Magdalena,3,Ave,4,Huevo-plato,2.375,0.000,19.51,46.332,0
2019,14,Jalisco,67,Ameca,55,Magdalena,3,Ave,8,Ganado en pie,85.904,2.610,25.14,2159.800,0
2019,14,Jalisco,67,Ameca,55,Magdalena,4,Bovino,1,Carne,636.589,232.501,78.76,50139.825,2738
2019,14,Jalisco,67,Ameca,55,Magdalena,4,Bovino,3,Ganado en pie,1183.030,432.078,39.90,47203.461,0
2019,14,Jalisco,67,Ameca,55,Magdalena,4,Bovino,6,Leche,981.416,0.000,6.91,6776.965,0
2019,14,Jalisco,67,Ameca,55,Magdalena,6,Caprino,1,Carne,38.078,20.211,84.94,3234.345,1884
2019,14,Jalisco,67,Ameca,55,Magdalena,6,Caprino,3,Ganado en pie,75.956,40.316,39.70,3015.453,0
2019,14,Jalisco,67,Ameca,55,Magdalena,6,Caprino,6,Leche,2.575,0.000,6.22,16.011,0
2019,14,Jalisco,67,Ameca,55,Magdalena,12,Ovino,1,Carne,57.672,20.730,85.67,4940.933,2782
2019,14,Jalisco,67,Ameca,55,Magdalena,12,Ovino,3,Ganado en pie,115.161,41.395,39.74,4576.196,0
2019,14,Jalisco,67,Ameca,55,Magdalena,14,Porcino,1,Carne,696.958,80.657,53.15,37040.218,8641
2019,14,Jalisco,67,Ameca,55,Magdalena,14,Porcino,3,Ganado en pie,882.192,102.094,28.97,25559.559,0
2019,14,Jalisco,67,Ameca,58,Mascota,1,Abeja,2,Cera,0.992,0.000,90.00,89.280,0
2019,14,Jalisco,67,Ameca,58,Mascota,1,Abeja,7,Miel,49.530,0.000,55.59,2753.430,0
2019,14,Jalisco,67,Ameca,58,Mascota,3,Ave,1,Carne,63.795,2.003,35.51,2265.309,31844
2019,14,Jalisco,67,Ameca,58,Mascota,3,Ave,4,Huevo-plato,11.950,0.000,18.87,225.489,0
2019,14,Jalisco,67,Ameca,58,Mascota,3,Ave,8,Ganado en pie,82.825,2.601,24.99,2069.550,0
2019,14,Jalisco,67,Ameca,58,Mascota,4,Bovino,1,Carne,922.683,227.486,79.72,73554.894,4056
2019,14,Jalisco,67,Ameca,58,Mascota,4,Bovino,3,Ganado en pie,1737.394,428.352,40.14,69734.122,0
2019,14,Jalisco,67,Ameca,58,Mascota,4,Bovino,6,Leche,2443.209,0.000,6.78,16564.600,0
2019,14,Jalisco,67,Ameca,58,Mascota,6,Caprino,1,Carne,20.569,20.225,72.38,1488.784,1017
2019,14,Jalisco,67,Ameca,58,Mascota,6,Caprino,3,Ganado en pie,40.988,40.303,36.03,1476.798,0
2019,14,Jalisco,67,Ameca,58,Mascota,6,Caprino,6,Leche,22.665,0.000,5.68,128.711,0
2019,14,Jalisco,67,Ameca,58,Mascota,12,Ovino,1,Carne,20.558,21.304,79.58,1636.035,965
2019,14,Jalisco,67,Ameca,58,Mascota,12,Ovino,3,Ganado en pie,39.285,40.710,39.11,1536.359,0
2019,14,Jalisco,67,Ameca,58,Mascota,14,Porcino,1,Carne,456.409,79.141,53.52,24427.002,5767
2019,14,Jalisco,67,Ameca,58,Mascota,14,Porcino,3,Ganado en pie,579.031,100.404,29.15,16881.480,0
2019,14,Jalisco,67,Ameca,62,Mixtlán,1,Abeja,2,Cera,0.042,0.000,90.00,3.780,0
2019,14,Jalisco,67,Ameca,62,Mixtlán,1,Abeja,7,Miel,2.500,0.000,60.00,150.000,0
